"No.","Time","Source","Destination","Protocol","Length","Info"
"16341","82.640216","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16342","82.648628","104.22.26.181","192.168.29.45","TCP","622","[TCP Previous segment not captured] 443  >  2739 [PSH, ACK] Seq=2921 Ack=1762 Win=73728 Len=568 [TCP PDU reassembled in 16348]"
"16343","82.648699","192.168.29.45","104.22.26.181","TCP","66","2739  >  443 [ACK] Seq=1762 Ack=1461 Win=65280 Len=0 SLE=2921 SRE=3489"
"16344","82.652265","104.22.27.181","192.168.29.45","TLSv1.3","115","Application Data"
"16345","82.652265","104.22.27.181","192.168.29.45","TLSv1.3","195","Application Data"
"16346","82.652265","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16347","82.652391","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=92572 Ack=1098518 Win=1048320 Len=0"
"16348","82.664048","104.22.26.181","192.168.29.45","TCP","1514","[TCP Out-Of-Order] 443  >  2739 [ACK] Seq=1461 Ack=1762 Win=73728 Len=1460"
"16349","82.664210","192.168.29.45","104.22.26.181","TCP","54","2739  >  443 [ACK] Seq=1762 Ack=3489 Win=65280 Len=0"
"16350","82.671367","192.168.29.45","104.22.26.181","TLSv1.3","118","Change Cipher Spec, Application Data"
"16351","82.671788","192.168.29.45","104.22.26.181","TLSv1.3","146","Application Data"
"16352","82.672178","192.168.29.45","104.22.26.181","TLSv1.3","2137","Application Data"
"16353","82.687132","104.22.26.181","192.168.29.45","TCP","622","[TCP Spurious Retransmission] 443  >  2739 [PSH, ACK] Seq=2921 Ack=1762 Win=73728 Len=568 [TCP PDU reassembled in 16348]"
"16354","82.687185","192.168.29.45","104.22.26.181","TCP","66","[TCP Dup ACK 16349#1] 2739  >  443 [ACK] Seq=4001 Ack=3489 Win=65280 Len=0 SLE=2921 SRE=3489"
"16355","82.691159","104.22.26.181","192.168.29.45","TLSv1.3","566","Application Data, Application Data"
"16356","82.691681","192.168.29.45","104.22.26.181","TLSv1.3","85","Application Data"
"16357","82.693201","104.22.26.181","192.168.29.45","TCP","54","443  >  2739 [ACK] Seq=4001 Ack=3318 Win=81920 Len=0"
"16358","82.693560","104.22.26.181","192.168.29.45","TLSv1.3","85","Application Data"
"16359","82.710258","104.22.26.181","192.168.29.45","TLSv1.3","313","Application Data"
"16360","82.710347","192.168.29.45","104.22.26.181","TCP","54","2739  >  443 [ACK] Seq=4032 Ack=4291 Win=64512 Len=0"
"16361","82.710583","104.22.26.181","192.168.29.45","TLSv1.3","1445","Application Data"
"16362","82.710635","192.168.29.45","104.22.26.181","TCP","54","2739  >  443 [ACK] Seq=4032 Ack=5682 Win=65280 Len=0"
"16363","82.711481","104.22.26.181","192.168.29.45","TLSv1.3","1514","Application Data"
"16364","82.711481","104.22.26.181","192.168.29.45","TLSv1.3","976","Application Data"
"16365","82.711481","104.22.26.181","192.168.29.45","TLSv1.3","85","Application Data"
"16366","82.711582","192.168.29.45","104.22.26.181","TCP","54","2739  >  443 [ACK] Seq=4032 Ack=8095 Win=65280 Len=0"
"16367","82.753294","104.22.26.181","192.168.29.45","TCP","54","443  >  2739 [ACK] Seq=8095 Ack=4032 Win=81920 Len=0"
"16368","82.847885","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16369","82.875689","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16370","83.081799","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16371","83.112712","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16372","83.225697","Arcadyan_f4:3a:62","Broadcast","ARP","42","Who has 192.168.29.74? Tell 192.168.29.1"
"16373","83.316675","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16374","83.348087","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16375","83.421842","104.22.27.181","192.168.29.45","TLSv1.3","292","Application Data"
"16376","83.421842","104.22.27.181","192.168.29.45","TLSv1.3","774","Application Data"
"16377","83.421953","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=92572 Ack=1099476 Win=1047296 Len=0"
"16378","83.422170","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16379","83.469769","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=92572 Ack=1099507 Win=1047296 Len=0"
"16380","83.562691","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16381","83.592119","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16382","83.795837","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16383","83.825546","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16384","84.029552","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16385","84.059542","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16386","84.464949","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16387","84.496134","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16388","84.823117","192.168.29.45","104.22.27.181","TLSv1.3","1121","Application Data"
"16389","84.861159","104.22.27.181","192.168.29.45","TLSv1.3","371","Application Data"
"16390","84.903112","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=93639 Ack=1099824 Win=1048320 Len=0"
"16391","85.259749","192.168.29.45","192.168.29.90","TCP","164","1046  >  8009 [PSH, ACK] Seq=1871 Ack=1871 Win=255 Len=110"
"16392","85.265974","192.168.29.90","192.168.29.45","TCP","164","8009  >  1046 [PSH, ACK] Seq=1871 Ack=1981 Win=1552 Len=110"
"16393","85.273745","Arcadyan_f4:3a:62","Broadcast","ARP","42","Who has 192.168.29.45? Tell 192.168.29.1"
"16394","85.273781","Intel_20:46:17","Arcadyan_f4:3a:62","ARP","42","192.168.29.45 is at 18:1d:ea:20:46:17"
"16395","85.275616","192.168.29.45","192.168.29.90","TCP","164","1050  >  8009 [PSH, ACK] Seq=1871 Ack=1871 Win=255 Len=110"
"16396","85.279880","192.168.29.90","192.168.29.45","TCP","164","8009  >  1050 [PSH, ACK] Seq=1871 Ack=1981 Win=1552 Len=110"
"16397","85.306701","192.168.29.45","142.251.42.106","QUIC","71","Protected Payload (KP0), DCID=eeeb192a07f52e8d"
"16398","85.306965","192.168.29.45","192.168.29.90","TCP","54","1046  >  8009 [ACK] Seq=1981 Ack=1981 Win=255 Len=0"
"16399","85.321723","192.168.29.45","192.168.29.90","TCP","54","1050  >  8009 [ACK] Seq=1981 Ack=1981 Win=255 Len=0"
"16400","85.335505","142.251.42.106","192.168.29.45","QUIC","68","Protected Payload (KP0)"
"16401","85.376559","192.168.29.45","104.22.27.181","TLSv1.3","1687","Application Data"
"16402","85.376691","192.168.29.45","104.22.27.181","TLSv1.3","514","Application Data"
"16403","85.395631","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1099824 Ack=95272 Win=245760 Len=0"
"16404","85.437342","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1099824 Ack=95732 Win=245760 Len=0"
"16405","85.787290","104.22.27.181","192.168.29.45","TLSv1.3","1192","Application Data"
"16406","85.787610","104.22.27.181","192.168.29.45","TLSv1.3","410","Application Data"
"16407","85.787610","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16408","85.787774","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=95732 Ack=1101349 Win=1048320 Len=0"
"16409","85.802412","192.168.29.45","104.22.27.181","TLSv1.3","89","Application Data"
"16410","85.822291","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=95767 Win=245760 Len=0"
"16411","85.896134","192.168.29.45","192.168.29.1","DNS","84","Standard query 0x5a17 A www.google-analytics.com"
"16412","85.897036","192.168.29.45","192.168.29.1","DNS","84","Standard query 0x8b11 HTTPS www.google-analytics.com"
"16413","85.898127","192.168.29.45","192.168.29.1","DNS","77","Standard query 0x2130 A assets.giocdn.com"
"16414","85.898808","192.168.29.45","192.168.29.1","DNS","77","Standard query 0x049e HTTPS assets.giocdn.com"
"16415","85.904336","192.168.29.45","192.168.29.1","DNS","84","Standard query 0xb157 A www.googletagmanager.com"
"16416","85.906536","192.168.29.45","192.168.29.1","DNS","84","Standard query 0x93d7 HTTPS www.googletagmanager.com"
"16417","85.943324","192.168.29.45","104.22.27.181","TLSv1.3","1062","Application Data"
"16418","85.943509","192.168.29.45","104.22.27.181","TLSv1.3","469","Application Data"
"16419","85.944771","192.168.29.45","104.22.27.181","TLSv1.3","1686","Application Data"
"16420","85.945050","192.168.29.45","104.22.27.181","TLSv1.3","387","Application Data"
"16421","85.949491","192.168.29.1","192.168.29.45","DNS","100","Standard query response 0x5a17 A www.google-analytics.com A 142.250.192.142"
"16422","85.950904","192.168.29.1","192.168.29.45","DNS","141","Standard query response 0x8b11 HTTPS www.google-analytics.com SOA ns1.google.com"
"16423","85.953302","192.168.29.45","142.250.192.142","QUIC","1292","Initial, DCID=0c2b8399c85477f9, PKN: 1, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING"
"16424","85.953524","192.168.29.45","142.250.192.142","QUIC","1292","Initial, DCID=0c2b8399c85477f9, PKN: 2, PADDING, PING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, PING, PING, PING, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING"
"16425","85.954294","192.168.29.1","192.168.29.45","DNS","182","Standard query response 0x2130 A assets.giocdn.com CNAME giocdn.com.edgekey.net CNAME e29380.dscd.akamaiedge.net A 49.44.136.113 A 49.44.136.96"
"16426","85.955688","192.168.29.1","192.168.29.45","DNS","211","Standard query response 0x049e HTTPS assets.giocdn.com CNAME giocdn.com.edgekey.net CNAME e29380.dscd.akamaiedge.net SOA n0dscd.akamaiedge.net"
"16427","85.956873","192.168.29.45","49.44.136.113","TCP","66","2740  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"16428","85.957056","192.168.29.1","192.168.29.45","DNS","141","Standard query response 0x93d7 HTTPS www.googletagmanager.com SOA ns1.google.com"
"16429","85.959567","192.168.29.1","192.168.29.45","DNS","100","Standard query response 0xb157 A www.googletagmanager.com A 142.250.193.72"
"16430","85.962272","192.168.29.45","142.250.193.72","QUIC","1292","Initial, DCID=2dd2a39a828cbf09, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PING"
"16431","85.962507","192.168.29.45","142.250.193.72","QUIC","1292","Initial, DCID=2dd2a39a828cbf09, PKN: 2, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO"
"16432","85.963594","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=96775 Win=245760 Len=0"
"16433","85.963594","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=97190 Win=253952 Len=0"
"16434","85.964684","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=98822 Win=253952 Len=0"
"16435","85.964684","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=99155 Win=262144 Len=0"
"16436","85.989359","192.168.29.45","104.22.27.181","TLSv1.3","1205","Application Data"
"16437","85.991982","192.168.29.45","104.22.27.181","TLSv1.3","1661","Application Data"
"16438","85.992437","192.168.29.45","104.22.27.181","TLSv1.3","233","Application Data"
"16439","86.009417","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=100306 Win=262144 Len=0"
"16440","86.009611","192.168.29.45","104.22.27.181","TLSv1.3","1208","Application Data"
"16441","86.011099","142.250.192.142","192.168.29.45","QUIC","82","Initial, SCID=ec2b8399c85477f9, PKN: 1, ACK"
"16442","86.011902","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=101913 Win=262144 Len=0"
"16443","86.011902","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1101349 Ack=102092 Win=270336 Len=0"
"16444","86.013465","192.168.29.45","104.22.27.181","TLSv1.3","1559","Application Data"
"16445","86.013793","192.168.29.45","104.22.27.181","TLSv1.3","1234","Application Data"
"16446","86.015086","192.168.29.45","104.22.27.181","TLSv1.3","1556","Application Data"
"16447","86.023911","104.22.27.181","192.168.29.45","TLSv1.3","560","Application Data"
"16448","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1101855 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16449","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1103315 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16450","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1104775 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16451","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1106235 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16452","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1107695 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16453","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1109155 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16454","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1110615 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16455","86.024104","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1112075 Ack=102092 Win=270336 Len=1460 [TCP PDU reassembled in 16456]"
"16456","86.024104","104.22.27.181","192.168.29.45","TLSv1.3","677","Application Data"
"16457","86.024256","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=107433 Ack=1114158 Win=1048320 Len=0"
"16458","86.024423","142.250.192.142","192.168.29.45","QUIC","1292","Initial, SCID=ec2b8399c85477f9, PKN: 2, ACK, PADDING"
"16459","86.024423","142.250.192.142","192.168.29.45","QUIC","1292","Initial, SCID=ec2b8399c85477f9, PKN: 3, CRYPTO, PADDING"
"16460","86.024423","142.250.192.142","192.168.29.45","QUIC","1292","Initial, SCID=ec2b8399c85477f9, PKN: 4, CRYPTO, PADDING"
"16461","86.024423","142.250.192.142","192.168.29.45","QUIC","1292","Handshake, SCID=ec2b8399c85477f9"
"16462","86.024423","142.250.192.142","192.168.29.45","QUIC","1292","Handshake, SCID=ec2b8399c85477f9"
"16463","86.024423","142.250.192.142","192.168.29.45","QUIC","1292","Handshake, SCID=ec2b8399c85477f9"
"16464","86.024943","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16465","86.026015","192.168.29.45","142.250.192.142","QUIC","1292","Initial, DCID=ec2b8399c85477f9, PKN: 3, ACK, PADDING"
"16466","86.026385","192.168.29.45","142.250.192.142","QUIC","81","Handshake, DCID=ec2b8399c85477f9"
"16467","86.029595","192.168.29.45","142.250.192.142","QUIC","82","Handshake, DCID=ec2b8399c85477f9"
"16468","86.029826","49.44.136.113","192.168.29.45","TCP","66","443  >  2740 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"16469","86.029955","192.168.29.45","49.44.136.113","TCP","54","2740  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"16470","86.031076","192.168.29.45","49.44.136.113","TLSv1.3","1813","Client Hello (SNI=assets.giocdn.com)"
"16471","86.032753","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1114189 Ack=104751 Win=270336 Len=0"
"16472","86.034941","104.22.27.181","192.168.29.45","TCP","56","443  >  2733 [ACK] Seq=1114189 Ack=107433 Win=278528 Len=0"
"16473","86.036562","192.168.29.45","104.22.27.181","TLSv1.3","1270","Application Data"
"16474","86.036747","192.168.29.45","104.22.27.181","TLSv1.3","254","Application Data"
"16475","86.042229","192.168.29.45","104.22.27.181","TLSv1.3","1478","Application Data"
"16476","86.042412","192.168.29.45","104.22.27.181","TLSv1.3","206","Application Data"
"16477","86.043384","192.168.29.45","104.22.27.181","TLSv1.3","1270","Application Data"
"16478","86.043379","142.250.193.72","192.168.29.45","QUIC","82","Initial, SCID=edd2a39a828cbf09, PKN: 1, ACK"
"16479","86.043666","192.168.29.45","104.22.27.181","TLSv1.3","602","Application Data"
"16480","86.048159","104.22.27.181","192.168.29.45","TLSv1.3","368","Application Data"
"16481","86.048159","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1114503 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16488]"
"16482","86.048159","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1115963 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16488]"
"16483","86.048159","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1117423 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16488]"
"16484","86.048159","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1118883 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16488]"
"16485","86.048159","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1120343 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16488]"
"16486","86.048302","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=112189 Ack=1121803 Win=1048320 Len=0"
"16487","86.048449","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1121803 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16488]"
"16488","86.048449","104.22.27.181","192.168.29.45","TLSv1.3","1465","Application Data"
"16489","86.048449","104.22.27.181","192.168.29.45","TLSv1.3","85","Application Data"
"16490","86.048528","192.168.29.45","104.22.27.181","TCP","54","2733  >  443 [ACK] Seq=112189 Ack=1124705 Win=1048320 Len=0"
"16491","86.050678","49.44.136.113","192.168.29.45","TCP","54","443  >  2740 [ACK] Seq=1 Ack=1385 Win=64128 Len=0"
"16492","86.050779","49.44.136.113","192.168.29.45","TCP","54","443  >  2740 [ACK] Seq=1 Ack=1760 Win=64128 Len=0"
"16493","86.051111","104.22.27.181","192.168.29.45","TLSv1.3","343","Application Data"
"16494","86.051111","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1124994 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16500]"
"16495","86.051111","104.22.27.181","192.168.29.45","TCP","1514","443  >  2733 [ACK] Seq=1126454 Ack=107433 Win=278528 Len=1460 [TCP PDU reassembled in 16500]"
